Country Name,Country Code,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Togo,TGO,0,0,0,0,0,0,0,0,0,0,0.01092913853,0.2111394648,0.3055839352,0.5903632643,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7
Thailand,THA,0,0,0,0,0,5.22E-05,0.0003437249698,0.01358096572,0.03861432074,0.07482533771,0.1154721363,0.3605221849,1.091218985,2.426242432,3.689041279,5.556326121,7.531250335,9.299027238,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89
Tajikistan,TJK,,,,,0,,,,,,,,,0.03279185778,0.04859959458,0.05125913254,0.05546282699,0.06458377715,0.07747990714,0.2986900237,3.772406207,7.197619518,8.78,10.07,11.55,13.03,14.51,16,17.49
Turkmenistan,TKM,,,,,0,,,,,,,,,0.04502077033,0.1332821826,0.1752095177,0.3021320162,0.4251826319,0.7540539827,0.9972565585,1.319573118,1.406360688,1.75,1.95,3,5,7.1958,9.6,12.2
Timor-Leste,TLS,,,,,0,,,,,,,,,,,,0,,,0.09903176782,0.1166282765,0.1409587639,0.1638768156,0.1852515098,0.21,0.9,0.9147,1.1,1.14
Tonga,TON,,,,,0,,,,,0.12323112,0.1637934565,0.5108661224,0.7651343576,1.01796712,2.434398044,2.825371839,2.907297316,2.985817368,3.952373895,4.907782762,5.853944095,7.179865329,8.110769944,10,16,25,33,35,40
Trinidad and Tobago,TTO,,,,,0,,,,,0.1581498992,0.3930805249,1.173174658,2.724825339,5.814250962,7.721411474,15.38462722,21.99867548,25.97176411,27.02427008,28.97671243,30.00374858,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1
Tunisia,TUN,,,,,0,,,,0.007379544267,0.01119195433,0.02761537178,0.04365697449,0.1079409572,1.602494764,2.750740293,4.297966035,5.252887295,6.490845795,8.528817752,9.655086542,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16
Turkey,TUR,,,,,0,,,0.008457731624,0.0498691815,0.08169120532,0.1927249356,0.4736954321,0.6988051286,2.292117685,3.761685035,5.189481461,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04
Tuvalu,TUV,,,,,0,,,,,,,,,,5.241639585,,,,,,,10,15,20,25,30,35,37,
Taiwan China,TWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,0,,,,,,0.00162215453,0.007900283007,0.009244125143,0.07513088853,0.1171944401,0.1713003507,0.2224844139,0.6769628565,0.877574971,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,4.86
Uganda,UGA,,,,,0,,,,,0.002863471265,0.004625948146,0.01031934098,0.0652894652,0.1055439403,0.1637140631,0.2379450872,0.384093505,0.4648498401,0.7199706799,1.742205503,2.529363038,3.671965351,7.9,9.78,12.5,13.01354333,14.6896,16.2,17.71
Ukraine,UKR,,,,,0,,,0.00077697032,0.01364124561,0.04308398451,0.09858038139,0.1988218849,0.301075792,0.4053854484,0.716183762,1.238759547,1.873885116,3.148127588,3.489477881,3.749764415,4.506124564,6.55,11,17.9,23.3,28.70826284,35.27,41,43.4
Upper middle income,UMC,,,,,0,,,0.008104747048,0.01846260974,0.04467061905,0.1112241407,0.2399581759,0.579786202,1.23874442,2.455627923,3.527467132,5.990187067,7.729789575,9.553622388,11.0847591,13.55953414,18.05033345,22.99022546,28.10267949,32.80533038,36.94581475,40.78599848,44.06769082,47.72134654
Uruguay,URY,,,,,0,,,,0.0624743855,0.3101285824,1.847472089,3.363239668,6.987069365,9.972765285,10.53905775,11.12143768,11.4194702,15.93713672,17.06309834,20.08818956,29.4,34,39.3,41.8,46.4,51.40466106,54.45376868,57.69,61.46
United States,USA,,,,,0.7847285022,1.163193726,1.724202539,2.271673294,4.862780635,9.237088297,16.41935296,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75,74,71,71.69,69.72946076,79.3,84.2,87.36
Uzbekistan,UZB,,,,,0,,,,,0.001527093452,0.004285074157,0.0105369348,0.02075443707,0.03068834322,0.4843473077,0.5975679939,1.081939742,1.912595178,2.593725421,3.343509888,6.388321967,7.490604681,9.080114523,17.05821621,20,30.2,36.5213,38.2,43.55
St. Vincent and the Grenadines,VCT,,,,,0,,,,,0.1286346221,0.4832483174,0.9263719569,1.853997683,2.7820023,3.245037411,5.094809778,5.54959488,6.462274167,7.371165842,9.198278082,12,16,21,31,38.5,43.01,47.52,52,56.48
Venezuela RB,VEN,,,,,0,,0.01208213396,0.04158723348,0.05548697776,0.1222148481,0.24826058,0.3909593177,1.383990391,2.839825767,3.359597465,4.636000948,4.910446327,7.499963465,8.404469592,12.55299791,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57
Virgin Islands (U.S.),VIR,,,,,0,,,,0.9406452827,2.801957634,4.647185664,6.948368986,9.245220221,11.07460593,13.81508054,18.37576604,27.49443238,27.42907299,27.37700879,27.34431967,27.33261054,27.33933584,27.36177742,27.39650968,31.22,35.6,40.5479,45.3,50.07
Vietnam,VNM,,,,,0,,,,,,0.0001348132739,0.003981962348,0.01307854291,0.128926663,0.2542482758,1.265651236,1.854999236,3.780280814,7.642408528,12.73992929,17.25456172,20.75544477,23.92,26.55,30.65,35.07,39.49,43.9,48.31
Vanuatu,VUT,,,,,0,,,,,,0.05684563568,0.1395058146,0.2741859419,0.5383000484,2.108336891,2.830572239,3.510038711,3.903295845,4.746602619,5.082333808,5.850585059,6.8,7.269119923,7.5,8,9.2,10.598,11.3,18.8
West Bank and Gaza,PSE,,,,,0,,,,,,,,,,1.111306207,1.836854839,3.100092235,4.130616356,4.400904826,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67
World,WLD,,,,,0.04968628807,,,0.2535333758,0.4499596376,0.7823126741,1.334112339,2.052749045,3.156586186,4.654126336,6.770369523,8.095858937,10.58632719,12.28525223,14.18245532,15.79998197,17.61936381,20.55234505,23.2869563,25.80017676,29.19600651,31.82406187,35.14950461,37.99131625,40.68913661
Samoa,WSM,,,,,0,,,,,,,0.1745718625,0.2303590145,0.2853083327,0.5663925327,1.689902831,2.244832676,2.799630449,3.07552941,3.352592112,4.469173873,4.749983235,5.031615316,6,7,11,12.92249,15.3,21.2
Yemen Rep.,YEM,,,,,0,,,,,,0.0006210807476,0.01502529539,0.02332324253,0.05662867524,0.08250038651,0.09080245872,0.5187960321,0.6047341004,0.8812229887,1.048597934,1.247824049,5.01,6.89,9.96,12.35,14.905,17.4465,20,22.55
South Africa,ZAF,,,,,0,0.01328359142,0.03886910595,0.1137471838,0.246905533,0.6767401042,0.8418829312,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49
Congo Dem. Rep.,COD,,,,,0,,,,,,0.0001082067318,0.0002112132301,0.0004130651687,0.001009076135,0.005902113681,0.01147578192,0.09279070246,0.1349148374,0.1962083752,0.2380377987,0.2960536103,0.37,0.44,0.56,0.72,1.2,1.679961015,2.2,3
Zambia,ZMB,,,,,0,,,,0.006776105284,0.008783623023,0.009069176047,0.009329657863,0.03022618252,0.1470531721,0.1910716425,0.2331295563,0.4777509069,0.9804830394,2.013549532,2.851752261,4.159913394,4.87,5.55,6.31,10,11.5,13.4682,15.4,17.34
Zimbabwe,ZWE,,,,,0,,,,0.001739279559,0.00768353992,0.01679048389,0.03308032672,0.0816484762,0.1616755276,0.4014335352,0.7998460456,3.994356135,6.394786458,6.564045027,8.015978089,9.791841502,10.85,11.4,11.36,11.5,15.7,17.09,18.5,19.89
